동별,연령별,시점,남자,여자
신정7동,75~79세,2023. 3/4,1,0
신정7동,80~84세,2020. 3/4,0,0
신정7동,80~84세,2022. 3/4,0,0
신정7동,80~84세,2023. 3/4,0,0
신정7동,85~89세,2020. 3/4,0,0
신정7동,85~89세,2022. 3/4,0,0
신정7동,85~89세,2023. 3/4,0,0
신정7동,90~94세,2020. 3/4,0,0
신정7동,90~94세,2022. 3/4,0,0
신정7동,90~94세,2023. 3/4,0,0
신정7동,95~99세,2020. 3/4,0,0
신정7동,95~99세,2022. 3/4,0,0
신정7동,95~99세,2023. 3/4,0,0
신정7동,100세 이상,2020. 3/4,0,0
신정7동,100세 이상,2022. 3/4,0,0
신정7동,100세 이상,2023. 3/4,0,0
목5동,0~4세,2020. 3/4,1,0
목5동,0~4세,2022. 3/4,1,0
목5동,0~4세,2023. 3/4,0,1
목5동,5~9세,2020. 3/4,1,0
목5동,5~9세,2022. 3/4,2,0
목5동,5~9세,2023. 3/4,3,0
목5동,10~14세,2020. 3/4,0,2
목5동,10~14세,2022. 3/4,0,2
목5동,10~14세,2023. 3/4,0,1
목5동,15~19세,2020. 3/4,0,0
목5동,15~19세,2022. 3/4,0,0
목5동,15~19세,2023. 3/4,0,1
목5동,20~24세,2020. 3/4,2,7
목5동,20~24세,2022. 3/4,1,8
목5동,20~24세,2023. 3/4,3,7
목5동,25~29세,2020. 3/4,5,13
목5동,25~29세,2022. 3/4,6,29
목5동,25~29세,2023. 3/4,2,25
목5동,30~34세,2020. 3/4,8,7
목5동,30~34세,2022. 3/4,4,5
목5동,30~34세,2023. 3/4,8,10
목5동,35~39세,2020. 3/4,4,3
목5동,35~39세,2022. 3/4,7,4
목5동,35~39세,2023. 3/4,7,6
목5동,40~44세,2020. 3/4,6,3
목5동,40~44세,2022. 3/4,6,4
목5동,40~44세,2023. 3/4,10,2
목5동,45~49세,2020. 3/4,2,3
목5동,45~49세,2022. 3/4,3,3
목5동,45~49세,2023. 3/4,5,6
목5동,50~54세,2020. 3/4,2,1
목5동,50~54세,2022. 3/4,3,2
목5동,50~54세,2023. 3/4,2,1
목5동,55~59세,2020. 3/4,1,1
목5동,55~59세,2022. 3/4,0,1
목5동,55~59세,2023. 3/4,0,3
목5동,60~64세,2020. 3/4,1,0
목5동,60~64세,2022. 3/4,2,0
목5동,60~64세,2023. 3/4,2,0
목5동,65~69세,2020. 3/4,0,0
목5동,65~69세,2022. 3/4,1,0
목5동,65~69세,2023. 3/4,1,0
목5동,70~74세,2020. 3/4,0,0
목5동,70~74세,2022. 3/4,0,0
목5동,70~74세,2023. 3/4,0,0
목5동,75~79세,2020. 3/4,1,0
목5동,75~79세,2022. 3/4,1,0
목5동,75~79세,2023. 3/4,1,0
목5동,80~84세,2020. 3/4,0,0
목5동,80~84세,2022. 3/4,0,0
목5동,80~84세,2023. 3/4,0,0
목5동,85~89세,2020. 3/4,0,0
목5동,85~89세,2022. 3/4,0,0
목5동,85~89세,2023. 3/4,0,0
목5동,90~94세,2020. 3/4,0,0
목5동,90~94세,2022. 3/4,0,0
목5동,90~94세,2023. 3/4,0,0
목5동,95~99세,2020. 3/4,0,0
목5동,95~99세,2022. 3/4,0,0
목5동,95~99세,2023. 3/4,0,0
목5동,100세 이상,2020. 3/4,0,0
목5동,100세 이상,2022. 3/4,0,0
목5동,100세 이상,2023. 3/4,0,0
신정4동,0~4세,2020. 3/4,7,8
신정4동,0~4세,2022. 3/4,5,5
신정4동,0~4세,2023. 3/4,4,7
신정4동,5~9세,2020. 3/4,5,10
신정4동,5~9세,2022. 3/4,6,9
신정4동,5~9세,2023. 3/4,7,6
신정4동,10~14세,2020. 3/4,6,7
신정4동,10~14세,2022. 3/4,3,9
신정4동,10~14세,2023. 3/4,4,7
신정4동,15~19세,2020. 3/4,3,5
신정4동,15~19세,2022. 3/4,3,7
신정4동,15~19세,2023. 3/4,3,10
신정4동,20~24세,2020. 3/4,13,18
신정4동,20~24세,2022. 3/4,11,25
신정4동,20~24세,2023. 3/4,9,23
신정4동,25~29세,2020. 3/4,28,33
신정4동,25~29세,2022. 3/4,18,33
신정4동,25~29세,2023. 3/4,24,40
신정4동,30~34세,2020. 3/4,35,48
신정4동,30~34세,2022. 3/4,29,45
신정4동,30~34세,2023. 3/4,29,56
신정4동,35~39세,2020. 3/4,36,36
신정4동,35~39세,2022. 3/4,27,55
신정4동,35~39세,2023. 3/4,28,62
신정4동,40~44세,2020. 3/4,27,33
신정4동,40~44세,2022. 3/4,28,26
신정4동,40~44세,2023. 3/4,22,27
신정4동,45~49세,2020. 3/4,27,31
신정4동,45~49세,2022. 3/4,16,27
신정4동,45~49세,2023. 3/4,18,25
신정4동,50~54세,2020. 3/4,54,56
신정4동,50~54세,2022. 3/4,39,41
신정4동,50~54세,2023. 3/4,39,39
신정4동,55~59세,2020. 3/4,58,61
신정4동,55~59세,2022. 3/4,49,54
신정4동,55~59세,2023. 3/4,44,45
신정4동,60~64세,2020. 3/4,29,22
신정4동,60~64세,2022. 3/4,18,22
신정4동,60~64세,2023. 3/4,26,25
신정4동,65~69세,2020. 3/4,7,10
신정4동,65~69세,2022. 3/4,7,12
신정4동,65~69세,2023. 3/4,6,15
신정4동,70~74세,2020. 3/4,2,0
신정4동,70~74세,2022. 3/4,4,1
신정4동,70~74세,2023. 3/4,6,2
신정4동,75~79세,2020. 3/4,0,0
신정4동,75~79세,2022. 3/4,0,0
신정4동,75~79세,2023. 3/4,2,0
신정4동,80~84세,2020. 3/4,0,0
신정4동,80~84세,2022. 3/4,0,0
신정4동,80~84세,2023. 3/4,0,0
신정4동,85~89세,2020. 3/4,0,0
신정4동,85~89세,2022. 3/4,0,0
신정4동,85~89세,2023. 3/4,0,0
신정4동,90~94세,2020. 3/4,0,0
신정4동,90~94세,2022. 3/4,0,0
신정4동,90~94세,2023. 3/4,0,0
신정4동,95~99세,2020. 3/4,0,0
신정4동,95~99세,2022. 3/4,0,0
신정4동,95~99세,2023. 3/4,0,0
신정4동,100세 이상,2020. 3/4,0,0
신정4동,100세 이상,2022. 3/4,0,0
신정4동,100세 이상,2023. 3/4,0,0
강서구,0~4세,2020. 3/4,107,101
강서구,0~4세,2021. 3/4,89,83
강서구,0~4세,2022. 3/4,86,72
강서구,0~4세,2023. 3/4,66,62
강서구,5~9세,2020. 3/4,72,76
강서구,5~9세,2021. 3/4,59,67
강서구,5~9세,2022. 3/4,60,74
강서구,5~9세,2023. 3/4,67,79
강서구,10~14세,2020. 3/4,32,34
강서구,10~14세,2021. 3/4,35,36
강서구,10~14세,2022. 3/4,40,39
강서구,10~14세,2023. 3/4,35,33
강서구,15~19세,2020. 3/4,24,34
강서구,15~19세,2021. 3/4,19,29
강서구,15~19세,2022. 3/4,20,49
강서구,15~19세,2023. 3/4,24,74
강서구,20~24세,2020. 3/4,87,143
강서구,20~24세,2021. 3/4,74,170
강서구,20~24세,2022. 3/4,86,170
강서구,20~24세,2023. 3/4,123,173
강서구,25~29세,2020. 3/4,190,395
강서구,25~29세,2021. 3/4,186,389
강서구,25~29세,2022. 3/4,199,415
강서구,25~29세,2023. 3/4,206,449
강서구,30~34세,2020. 3/4,379,504
강서구,30~34세,2021. 3/4,317,465
강서구,30~34세,2022. 3/4,298,490
강서구,30~34세,2023. 3/4,320,494
강서구,35~39세,2020. 3/4,337,413
강서구,35~39세,2021. 3/4,322,408
강서구,35~39세,2022. 3/4,329,420
강서구,35~39세,2023. 3/4,323,451
강서구,40~44세,2020. 3/4,270,292
강서구,40~44세,2021. 3/4,239,288
강서구,40~44세,2022. 3/4,247,294
강서구,40~44세,2023. 3/4,250,304
강서구,45~49세,2020. 3/4,261,237
강서구,45~49세,2021. 3/4,217,208
강서구,45~49세,2022. 3/4,199,188
강서구,45~49세,2023. 3/4,218,215
강서구,50~54세,2020. 3/4,297,314
강서구,50~54세,2021. 3/4,245,265
강서구,50~54세,2022. 3/4,244,256
강서구,50~54세,2023. 3/4,259,228
강서구,55~59세,2020. 3/4,386,380
강서구,55~59세,2021. 3/4,318,329
강서구,55~59세,2022. 3/4,280,292
강서구,55~59세,2023. 3/4,254,271
강서구,60~64세,2020. 3/4,195,170
강서구,60~64세,2021. 3/4,142,153
강서구,60~64세,2022. 3/4,173,171
강서구,60~64세,2023. 3/4,178,186
강서구,65~69세,2020. 3/4,87,59
강서구,65~69세,2021. 3/4,74,60
강서구,65~69세,2022. 3/4,69,72
강서구,65~69세,2023. 3/4,85,92
강서구,70~74세,2020. 3/4,41,21
강서구,70~74세,2021. 3/4,29,26
강서구,70~74세,2022. 3/4,34,35
강서구,70~74세,2023. 3/4,36,39
강서구,75~79세,2020. 3/4,18,11
강서구,75~79세,2021. 3/4,20,10
강서구,75~79세,2022. 3/4,12,9
강서구,75~79세,2023. 3/4,14,10
강서구,80~84세,2020. 3/4,8,6
강서구,80~84세,2021. 3/4,6,4
강서구,80~84세,2022. 3/4,7,6
강서구,80~84세,2023. 3/4,6,6
강서구,85~89세,2020. 3/4,4,5
강서구,85~89세,2021. 3/4,2,4
강서구,85~89세,2022. 3/4,3,4
강서구,85~89세,2023. 3/4,3,2
강서구,90~94세,2020. 3/4,1,1
강서구,90~94세,2021. 3/4,2,1
강서구,90~94세,2022. 3/4,1,1
강서구,90~94세,2023. 3/4,2,1
강서구,95~99세,2020. 3/4,0,0
강서구,95~99세,2021. 3/4,0,0
강서구,95~99세,2022. 3/4,1,0
강서구,95~99세,2023. 3/4,1,0
강서구,100세 이상,2020. 3/4,0,0
강서구,100세 이상,2021. 3/4,0,0
강서구,100세 이상,2022. 3/4,0,0
강서구,100세 이상,2023. 3/4,0,0
염창동,0~4세,2020. 3/4,2,0
염창동,0~4세,2022. 3/4,1,1
염창동,0~4세,2023. 3/4,0,0
염창동,5~9세,2020. 3/4,0,0
염창동,5~9세,2022. 3/4,0,0
염창동,5~9세,2023. 3/4,1,0
염창동,10~14세,2020. 3/4,1,0
염창동,10~14세,2022. 3/4,0,0
염창동,10~14세,2023. 3/4,0,0
염창동,15~19세,2020. 3/4,1,0
염창동,15~19세,2022. 3/4,0,0
염창동,15~19세,2023. 3/4,0,3
염창동,20~24세,2020. 3/4,1,9
염창동,20~24세,2022. 3/4,1,7
염창동,20~24세,2023. 3/4,0,9
염창동,25~29세,2020. 3/4,8,10
염창동,25~29세,2022. 3/4,16,14
염창동,25~29세,2023. 3/4,20,16
염창동,30~34세,2020. 3/4,10,12
염창동,30~34세,2022. 3/4,9,8
염창동,30~34세,2023. 3/4,11,14
염창동,35~39세,2020. 3/4,11,12
염창동,35~39세,2022. 3/4,11,8
염창동,35~39세,2023. 3/4,8,12
염창동,40~44세,2020. 3/4,6,4
염창동,40~44세,2022. 3/4,8,7
염창동,40~44세,2023. 3/4,10,7
염창동,45~49세,2020. 3/4,9,4
염창동,45~49세,2022. 3/4,7,4
염창동,45~49세,2023. 3/4,6,4
염창동,50~54세,2020. 3/4,2,4
염창동,50~54세,2022. 3/4,3,2
염창동,50~54세,2023. 3/4,3,4
염창동,55~59세,2020. 3/4,4,5
염창동,55~59세,2022. 3/4,6,5
염창동,55~59세,2023. 3/4,4,5
염창동,60~64세,2020. 3/4,1,1
염창동,60~64세,2022. 3/4,1,1
염창동,60~64세,2023. 3/4,3,2
염창동,65~69세,2020. 3/4,0,4
염창동,65~69세,2022. 3/4,0,1
염창동,65~69세,2023. 3/4,0,1
염창동,70~74세,2020. 3/4,0,0
염창동,70~74세,2022. 3/4,1,1
염창동,70~74세,2023. 3/4,1,1
염창동,75~79세,2020. 3/4,0,1
염창동,75~79세,2022. 3/4,0,0
염창동,75~79세,2023. 3/4,0,0
염창동,80~84세,2020. 3/4,0,0
염창동,80~84세,2022. 3/4,0,0
염창동,80~84세,2023. 3/4,0,0
염창동,85~89세,2020. 3/4,0,1
염창동,85~89세,2022. 3/4,0,0
염창동,85~89세,2023. 3/4,0,0
염창동,90~94세,2020. 3/4,0,0
염창동,90~94세,2022. 3/4,0,0
염창동,90~94세,2023. 3/4,0,0
염창동,95~99세,2020. 3/4,0,0
염창동,95~99세,2022. 3/4,0,0
염창동,95~99세,2023. 3/4,0,0
염창동,100세 이상,2020. 3/4,0,0
염창동,100세 이상,2022. 3/4,0,0
염창동,100세 이상,2023. 3/4,0,0
등촌1동,0~4세,2020. 3/4,3,3
등촌1동,0~4세,2022. 3/4,2,4
등촌1동,0~4세,2023. 3/4,1,1
등촌1동,5~9세,2020. 3/4,1,2
등촌1동,5~9세,2022. 3/4,1,5
등촌1동,5~9세,2023. 3/4,2,4
등촌1동,10~14세,2020. 3/4,1,2
등촌1동,10~14세,2022. 3/4,0,1
등촌1동,10~14세,2023. 3/4,1,0
등촌1동,15~19세,2020. 3/4,0,2
등촌1동,15~19세,2022. 3/4,0,2
등촌1동,15~19세,2023. 3/4,0,1
등촌1동,20~24세,2020. 3/4,2,9
등촌1동,20~24세,2022. 3/4,4,11
등촌1동,20~24세,2023. 3/4,4,12
등촌1동,25~29세,2020. 3/4,4,31
등촌1동,25~29세,2022. 3/4,5,32
등촌1동,25~29세,2023. 3/4,5,41
등촌1동,30~34세,2020. 3/4,12,32
등촌1동,30~34세,2022. 3/4,21,32
등촌1동,30~34세,2023. 3/4,14,32
등촌1동,35~39세,2020. 3/4,14,13
등촌1동,35~39세,2022. 3/4,10,21
등촌1동,35~39세,2023. 3/4,13,23
등촌1동,40~44세,2020. 3/4,8,7
등촌1동,40~44세,2022. 3/4,10,5
등촌1동,40~44세,2023. 3/4,8,13
등촌1동,45~49세,2020. 3/4,2,8
등촌1동,45~49세,2022. 3/4,4,8
등촌1동,45~49세,2023. 3/4,9,7
등촌1동,50~54세,2020. 3/4,6,9
등촌1동,50~54세,2022. 3/4,7,9
등촌1동,50~54세,2023. 3/4,3,11
등촌1동,55~59세,2020. 3/4,8,9
등촌1동,55~59세,2022. 3/4,4,7
등촌1동,55~59세,2023. 3/4,6,10
등촌1동,60~64세,2020. 3/4,5,4
등촌1동,60~64세,2022. 3/4,3,4
등촌1동,60~64세,2023. 3/4,2,0
등촌1동,65~69세,2020. 3/4,2,2
등촌1동,65~69세,2022. 3/4,1,3
등촌1동,65~69세,2023. 3/4,1,6
등촌1동,70~74세,2020. 3/4,1,1
등촌1동,70~74세,2022. 3/4,2,1
등촌1동,70~74세,2023. 3/4,1,1
등촌1동,75~79세,2020. 3/4,0,0
등촌1동,75~79세,2022. 3/4,0,0
등촌1동,75~79세,2023. 3/4,1,0
등촌1동,80~84세,2020. 3/4,0,0
등촌1동,80~84세,2022. 3/4,0,0
등촌1동,80~84세,2023. 3/4,0,0
등촌1동,85~89세,2020. 3/4,0,0
등촌1동,85~89세,2022. 3/4,0,0
등촌1동,85~89세,2023. 3/4,0,0
등촌1동,90~94세,2020. 3/4,0,0
등촌1동,90~94세,2022. 3/4,0,0
등촌1동,90~94세,2023. 3/4,0,0
등촌1동,95~99세,2020. 3/4,0,0
등촌1동,95~99세,2022. 3/4,0,0
등촌1동,95~99세,2023. 3/4,0,0
등촌1동,100세 이상,2020. 3/4,0,0
등촌1동,100세 이상,2022. 3/4,0,0
등촌1동,100세 이상,2023. 3/4,0,0
등촌2동,0~4세,2020. 3/4,1,2
등촌2동,0~4세,2022. 3/4,1,0
등촌2동,0~4세,2023. 3/4,1,0
등촌2동,5~9세,2020. 3/4,2,2
등촌2동,5~9세,2022. 3/4,3,1
등촌2동,5~9세,2023. 3/4,2,1
등촌2동,10~14세,2020. 3/4,0,3
등촌2동,10~14세,2022. 3/4,0,1
등촌2동,10~14세,2023. 3/4,0,0
등촌2동,15~19세,2020. 3/4,1,1
등촌2동,15~19세,2022. 3/4,2,0
등촌2동,15~19세,2023. 3/4,1,1
등촌2동,20~24세,2020. 3/4,4,4
등촌2동,20~24세,2022. 3/4,4,2
등촌2동,20~24세,2023. 3/4,1,2
등촌2동,25~29세,2020. 3/4,2,10
등촌2동,25~29세,2022. 3/4,4,12
등촌2동,25~29세,2023. 3/4,7,9
등촌2동,30~34세,2020. 3/4,9,7
등촌2동,30~34세,2022. 3/4,6,11
등촌2동,30~34세,2023. 3/4,12,17
등촌2동,35~39세,2020. 3/4,11,14
등촌2동,35~39세,2022. 3/4,5,12
등촌2동,35~39세,2023. 3/4,6,12
등촌2동,40~44세,2020. 3/4,2,5
등촌2동,40~44세,2022. 3/4,5,6
등촌2동,40~44세,2023. 3/4,5,7
등촌2동,45~49세,2020. 3/4,4,7
등촌2동,45~49세,2022. 3/4,1,8
등촌2동,45~49세,2023. 3/4,1,7
등촌2동,50~54세,2020. 3/4,2,5
등촌2동,50~54세,2022. 3/4,8,3
등촌2동,50~54세,2023. 3/4,7,3
등촌2동,55~59세,2020. 3/4,5,6
등촌2동,55~59세,2022. 3/4,5,4
등촌2동,55~59세,2023. 3/4,4,5
등촌2동,60~64세,2020. 3/4,4,5
등촌2동,60~64세,2022. 3/4,2,5
등촌2동,60~64세,2023. 3/4,1,3
등촌2동,65~69세,2020. 3/4,2,1
등촌2동,65~69세,2022. 3/4,1,1
등촌2동,65~69세,2023. 3/4,2,4
등촌2동,70~74세,2020. 3/4,0,0
등촌2동,70~74세,2022. 3/4,1,1
등촌2동,70~74세,2023. 3/4,1,2
등촌2동,75~79세,2020. 3/4,0,0
등촌2동,75~79세,2022. 3/4,0,0
등촌2동,75~79세,2023. 3/4,0,0
등촌2동,80~84세,2020. 3/4,1,0
등촌2동,80~84세,2022. 3/4,0,0
등촌2동,80~84세,2023. 3/4,0,0
등촌2동,85~89세,2020. 3/4,0,0
등촌2동,85~89세,2022. 3/4,0,0
등촌2동,85~89세,2023. 3/4,0,0
등촌2동,90~94세,2020. 3/4,0,0
등촌2동,90~94세,2022. 3/4,0,0
등촌2동,90~94세,2023. 3/4,0,0
등촌2동,95~99세,2020. 3/4,0,0
등촌2동,95~99세,2022. 3/4,0,0
등촌2동,95~99세,2023. 3/4,0,0
등촌2동,100세 이상,2020. 3/4,0,0
등촌2동,100세 이상,2022. 3/4,0,0
등촌2동,100세 이상,2023. 3/4,0,0
등촌3동,0~4세,2020. 3/4,3,2
등촌3동,0~4세,2022. 3/4,2,1
등촌3동,0~4세,2023. 3/4,4,1
등촌3동,5~9세,2020. 3/4,0,1
등촌3동,5~9세,2022. 3/4,3,3
등촌3동,5~9세,2023. 3/4,3,3
등촌3동,10~14세,2020. 3/4,0,2
등촌3동,10~14세,2022. 3/4,0,3
등촌3동,10~14세,2023. 3/4,0,3
등촌3동,15~19세,2020. 3/4,1,2
등촌3동,15~19세,2022. 3/4,1,4
등촌3동,15~19세,2023. 3/4,1,2
등촌3동,20~24세,2020. 3/4,3,4
등촌3동,20~24세,2022. 3/4,2,4
등촌3동,20~24세,2023. 3/4,3,3
등촌3동,25~29세,2020. 3/4,3,15
등촌3동,25~29세,2022. 3/4,3,13
등촌3동,25~29세,2023. 3/4,4,17
등촌3동,30~34세,2020. 3/4,13,20
등촌3동,30~34세,2022. 3/4,10,20
등촌3동,30~34세,2023. 3/4,9,14
등촌3동,35~39세,2020. 3/4,15,15
등촌3동,35~39세,2022. 3/4,16,14
등촌3동,35~39세,2023. 3/4,14,20
등촌3동,40~44세,2020. 3/4,4,18
등촌3동,40~44세,2022. 3/4,11,9
등촌3동,40~44세,2023. 3/4,11,4
등촌3동,45~49세,2020. 3/4,9,10
등촌3동,45~49세,2022. 3/4,3,8
등촌3동,45~49세,2023. 3/4,3,9
등촌3동,50~54세,2020. 3/4,6,9
등촌3동,50~54세,2022. 3/4,6,8
등촌3동,50~54세,2023. 3/4,5,8
등촌3동,55~59세,2020. 3/4,3,10
등촌3동,55~59세,2022. 3/4,5,7
등촌3동,55~59세,2023. 3/4,6,8
등촌3동,60~64세,2020. 3/4,3,5
등촌3동,60~64세,2022. 3/4,3,6
등촌3동,60~64세,2023. 3/4,3,6
등촌3동,65~69세,2020. 3/4,1,4
등촌3동,65~69세,2022. 3/4,0,3
등촌3동,65~69세,2023. 3/4,2,4
등촌3동,70~74세,2020. 3/4,1,0
등촌3동,70~74세,2022. 3/4,0,1
등촌3동,70~74세,2023. 3/4,0,1
등촌3동,75~79세,2020. 3/4,1,1
등촌3동,75~79세,2022. 3/4,0,0
등촌3동,75~79세,2023. 3/4,0,0
등촌3동,80~84세,2020. 3/4,0,1
등촌3동,80~84세,2022. 3/4,1,2
등촌3동,80~84세,2023. 3/4,0,1
등촌3동,85~89세,2020. 3/4,0,1
등촌3동,85~89세,2022. 3/4,0,1
등촌3동,85~89세,2023. 3/4,0,0
등촌3동,90~94세,2020. 3/4,0,0
등촌3동,90~94세,2022. 3/4,0,0
등촌3동,90~94세,2023. 3/4,0,0
등촌3동,95~99세,2020. 3/4,0,0
등촌3동,95~99세,2022. 3/4,0,0
등촌3동,95~99세,2023. 3/4,0,0
등촌3동,100세 이상,2020. 3/4,0,0
등촌3동,100세 이상,2022. 3/4,0,0
등촌3동,100세 이상,2023. 3/4,0,0
화곡본동,0~4세,2020. 3/4,10,12
화곡본동,0~4세,2022. 3/4,8,7
화곡본동,0~4세,2023. 3/4,2,4
화곡본동,5~9세,2020. 3/4,6,6
화곡본동,5~9세,2022. 3/4,5,8
화곡본동,5~9세,2023. 3/4,5,7
화곡본동,10~14세,2020. 3/4,2,3
화곡본동,10~14세,2022. 3/4,8,5
화곡본동,10~14세,2023. 3/4,3,2
화곡본동,15~19세,2020. 3/4,2,5
화곡본동,15~19세,2022. 3/4,1,3
화곡본동,15~19세,2023. 3/4,2,3
화곡본동,20~24세,2020. 3/4,6,11
화곡본동,20~24세,2022. 3/4,8,13
화곡본동,20~24세,2023. 3/4,7,19
화곡본동,25~29세,2020. 3/4,12,32
화곡본동,25~29세,2022. 3/4,16,43
화곡본동,25~29세,2023. 3/4,16,41
화곡본동,30~34세,2020. 3/4,35,42
화곡본동,30~34세,2022. 3/4,26,43
화곡본동,30~34세,2023. 3/4,24,63
화곡본동,35~39세,2020. 3/4,23,33
화곡본동,35~39세,2022. 3/4,24,27
화곡본동,35~39세,2023. 3/4,23,25
화곡본동,40~44세,2020. 3/4,17,18
화곡본동,40~44세,2022. 3/4,18,24
화곡본동,40~44세,2023. 3/4,16,26
화곡본동,45~49세,2020. 3/4,13,14
화곡본동,45~49세,2022. 3/4,8,12
화곡본동,45~49세,2023. 3/4,14,12
화곡본동,50~54세,2020. 3/4,14,16
화곡본동,50~54세,2022. 3/4,10,10
화곡본동,50~54세,2023. 3/4,7,12
화곡본동,55~59세,2020. 3/4,17,33
화곡본동,55~59세,2022. 3/4,10,20
화곡본동,55~59세,2023. 3/4,11,15
화곡본동,60~64세,2020. 3/4,9,10
화곡본동,60~64세,2022. 3/4,6,16
화곡본동,60~64세,2023. 3/4,5,14
화곡본동,65~69세,2020. 3/4,0,2
화곡본동,65~69세,2022. 3/4,2,0
화곡본동,65~69세,2023. 3/4,3,4
화곡본동,70~74세,2020. 3/4,0,6
화곡본동,70~74세,2022. 3/4,1,5
화곡본동,70~74세,2023. 3/4,1,4
화곡본동,75~79세,2020. 3/4,1,1
화곡본동,75~79세,2022. 3/4,1,1
화곡본동,75~79세,2023. 3/4,1,1
화곡본동,80~84세,2020. 3/4,0,0
화곡본동,80~84세,2022. 3/4,0,1
화곡본동,80~84세,2023. 3/4,0,1
화곡본동,85~89세,2020. 3/4,0,0
화곡본동,85~89세,2022. 3/4,0,0
화곡본동,85~89세,2023. 3/4,0,0
화곡본동,90~94세,2020. 3/4,0,0
화곡본동,90~94세,2022. 3/4,0,0
화곡본동,90~94세,2023. 3/4,0,0
화곡본동,95~99세,2020. 3/4,0,0
화곡본동,95~99세,2022. 3/4,0,0
화곡본동,95~99세,2023. 3/4,0,0
화곡본동,100세 이상,2020. 3/4,0,0
화곡본동,100세 이상,2022. 3/4,0,0
화곡본동,100세 이상,2023. 3/4,0,0
화곡2동,0~4세,2020. 3/4,6,8
화곡2동,0~4세,2022. 3/4,11,8
화곡2동,0~4세,2023. 3/4,9,8
화곡2동,5~9세,2020. 3/4,9,8
화곡2동,5~9세,2022. 3/4,3,7
화곡2동,5~9세,2023. 3/4,3,11
화곡2동,10~14세,2020. 3/4,2,5
화곡2동,10~14세,2022. 3/4,4,5
화곡2동,10~14세,2023. 3/4,5,4
화곡2동,15~19세,2020. 3/4,0,3
화곡2동,15~19세,2022. 3/4,0,2
화곡2동,15~19세,2023. 3/4,0,3
화곡2동,20~24세,2020. 3/4,3,3
화곡2동,20~24세,2022. 3/4,0,3
화곡2동,20~24세,2023. 3/4,2,3
화곡2동,25~29세,2020. 3/4,4,12
화곡2동,25~29세,2022. 3/4,8,15
화곡2동,25~29세,2023. 3/4,6,13
화곡2동,30~34세,2020. 3/4,16,23
화곡2동,30~34세,2022. 3/4,7,23
화곡2동,30~34세,2023. 3/4,15,23
화곡2동,35~39세,2020. 3/4,15,17
화곡2동,35~39세,2022. 3/4,17,18
화곡2동,35~39세,2023. 3/4,14,23
화곡2동,40~44세,2020. 3/4,9,20
화곡2동,40~44세,2022. 3/4,9,26
화곡2동,40~44세,2023. 3/4,12,22
화곡2동,45~49세,2020. 3/4,12,16
화곡2동,45~49세,2022. 3/4,6,9
화곡2동,45~49세,2023. 3/4,9,10
화곡2동,50~54세,2020. 3/4,17,22
화곡2동,50~54세,2022. 3/4,15,18
화곡2동,50~54세,2023. 3/4,11,19
화곡2동,55~59세,2020. 3/4,19,18
화곡2동,55~59세,2022. 3/4,13,23
화곡2동,55~59세,2023. 3/4,16,24
화곡2동,60~64세,2020. 3/4,9,9
화곡2동,60~64세,2022. 3/4,6,13
화곡2동,60~64세,2023. 3/4,8,11
화곡2동,65~69세,2020. 3/4,3,2
화곡2동,65~69세,2022. 3/4,1,1
화곡2동,65~69세,2023. 3/4,2,1
화곡2동,70~74세,2020. 3/4,0,0
화곡2동,70~74세,2022. 3/4,1,1
화곡2동,70~74세,2023. 3/4,1,1
화곡2동,75~79세,2020. 3/4,1,0
화곡2동,75~79세,2022. 3/4,0,0
화곡2동,75~79세,2023. 3/4,0,0
화곡2동,80~84세,2020. 3/4,0,1
화곡2동,80~84세,2022. 3/4,1,0
화곡2동,80~84세,2023. 3/4,1,0
화곡2동,85~89세,2020. 3/4,1,0
화곡2동,85~89세,2022. 3/4,1,0
화곡2동,85~89세,2023. 3/4,1,0
화곡2동,90~94세,2020. 3/4,0,0
화곡2동,90~94세,2022. 3/4,0,0
화곡2동,90~94세,2023. 3/4,0,0
화곡2동,95~99세,2020. 3/4,0,0
화곡2동,95~99세,2022. 3/4,0,0
화곡2동,95~99세,2023. 3/4,0,0
화곡2동,100세 이상,2020. 3/4,0,0
화곡2동,100세 이상,2022. 3/4,0,0
화곡2동,100세 이상,2023. 3/4,0,0
화곡3동,0~4세,2020. 3/4,6,3
화곡3동,0~4세,2022. 3/4,6,1
화곡3동,0~4세,2023. 3/4,5,2
화곡3동,5~9세,2020. 3/4,3,0
화곡3동,5~9세,2022. 3/4,2,1
화곡3동,5~9세,2023. 3/4,3,1
화곡3동,10~14세,2020. 3/4,0,0
화곡3동,10~14세,2022. 3/4,0,0
화곡3동,10~14세,2023. 3/4,0,1
화곡3동,15~19세,2020. 3/4,0,2
화곡3동,15~19세,2022. 3/4,0,0
화곡3동,15~19세,2023. 3/4,0,0
화곡3동,20~24세,2020. 3/4,1,5
화곡3동,20~24세,2022. 3/4,0,6
화곡3동,20~24세,2023. 3/4,0,6
화곡3동,25~29세,2020. 3/4,1,14
화곡3동,25~29세,2022. 3/4,2,8
화곡3동,25~29세,2023. 3/4,3,9
화곡3동,30~34세,2020. 3/4,9,13
화곡3동,30~34세,2022. 3/4,5,12
화곡3동,30~34세,2023. 3/4,5,14
화곡3동,35~39세,2020. 3/4,10,11
화곡3동,35~39세,2022. 3/4,11,10
화곡3동,35~39세,2023. 3/4,10,7
